cycle,input_q15,output_q15,accumulator_q34
2.810000000000000000e+02,7.686000000000000000e+03,9.509000000000000000e+03,4.985341547000000000e+09
2.820000000000000000e+02,-3.291000000000000000e+03,1.664800000000000000e+04,8.728108852000000000e+09
2.830000000000000000e+02,-2.327600000000000000e+04,1.966000000000000000e+04,1.030748214400000000e+10
2.840000000000000000e+02,-1.727500000000000000e+04,1.780300000000000000e+04,9.333926029000000000e+09
2.850000000000000000e+02,-1.207100000000000000e+04,1.154100000000000000e+04,6.050691266000000000e+09
2.860000000000000000e+02,-2.037500000000000000e+04,2.427000000000000000e+03,1.272271273000000000e+09
2.870000000000000000e+02,-6.424000000000000000e+03,-7.282000000000000000e+03,-3.817752321000000000e+09
2.880000000000000000e+02,1.293600000000000000e+04,-1.518200000000000000e+04,-7.959912981000000000e+09
2.890000000000000000e+02,9.069000000000000000e+03,-1.932300000000000000e+04,-1.013077426300000000e+10
2.900000000000000000e+02,1.388300000000000000e+04,-1.868300000000000000e+04,-9.795446693000000000e+09
2.910000000000000000e+02,2.724700000000000000e+04,-1.342500000000000000e+04,-7.038611457000000000e+09
2.920000000000000000e+02,1.412200000000000000e+04,-4.851000000000000000e+03,-2.543265814000000000e+09
2.930000000000000000e+02,5.900000000000000000e+01,4.918000000000000000e+03,2.578525567000000000e+09
2.940000000000000000e+02,3.848000000000000000e+03,1.346800000000000000e+04,7.061023875000000000e+09
2.950000000000000000e+02,-9.025000000000000000e+03,1.868700000000000000e+04,9.797144938000000000e+09
2.960000000000000000e+02,-2.596500000000000000e+04,1.928600000000000000e+04,1.011125511700000000e+10
2.970000000000000000e+02,-1.613400000000000000e+04,1.511800000000000000e+04,7.926303208000000000e+09
2.980000000000000000e+02,-1.099200000000000000e+04,7.215000000000000000e+03,3.782602933000000000e+09
2.990000000000000000e+02,-1.708800000000000000e+04,-2.472000000000000000e+03,-1.296068222000000000e+09
3.000000000000000000e+02,0.000000000000000000e+00,-1.154900000000000000e+04,-6.054755738000000000e+09
3.010000000000000000e+02,1.708800000000000000e+04,-1.777100000000000000e+04,-9.317108783000000000e+09
3.020000000000000000e+02,1.099200000000000000e+04,-1.960100000000000000e+04,-1.027647302600000000e+10
3.030000000000000000e+02,1.613400000000000000e+04,-1.658500000000000000e+04,-8.695159301000000000e+09
3.040000000000000000e+02,2.596500000000000000e+04,-9.466000000000000000e+03,-4.963144665000000000e+09
3.050000000000000000e+02,9.025000000000000000e+03,-5.000000000000000000e+00,-2.579083000000000000e+06
3.060000000000000000e+02,-3.848000000000000000e+03,9.460000000000000000e+03,4.959968108000000000e+09
3.070000000000000000e+02,-5.900000000000000000e+01,1.658800000000000000e+04,8.697079030000000000e+09
3.080000000000000000e+02,-1.412200000000000000e+04,1.961500000000000000e+04,1.028378842900000000e+10
3.090000000000000000e+02,-2.724700000000000000e+04,1.778900000000000000e+04,9.326507492000000000e+09
3.100000000000000000e+02,-1.388300000000000000e+04,1.156100000000000000e+04,6.061228491000000000e+09
3.110000000000000000e+02,-9.069000000000000000e+03,2.471000000000000000e+03,1.295352947000000000e+09
3.120000000000000000e+02,-1.293600000000000000e+04,-7.233000000000000000e+03,-3.792266964000000000e+09
3.130000000000000000e+02,6.424000000000000000e+03,-1.514900000000000000e+04,-7.942536511000000000e+09
3.140000000000000000e+02,2.037500000000000000e+04,-1.931700000000000000e+04,-1.012781202600000000e+10
3.150000000000000000e+02,1.207100000000000000e+04,-1.870500000000000000e+04,-9.806948976000000000e+09
3.160000000000000000e+02,1.727500000000000000e+04,-1.346400000000000000e+04,-7.059069812000000000e+09
3.170000000000000000e+02,2.327600000000000000e+04,-4.890000000000000000e+03,-2.563846630000000000e+09
3.180000000000000000e+02,3.291000000000000000e+03,4.895000000000000000e+03,2.566151888000000000e+09
3.190000000000000000e+02,-7.686000000000000000e+03,1.346800000000000000e+04,7.061092725000000000e+09
3.200000000000000000e+02,-3.765000000000000000e+03,1.870900000000000000e+04,9.808676082000000000e+09
3.210000000000000000e+02,-1.830400000000000000e+04,1.932000000000000000e+04,1.012900094600000000e+10
3.220000000000000000e+02,-2.703400000000000000e+04,1.515000000000000000e+04,7.942764431000000000e+09
3.230000000000000000e+02,-1.062800000000000000e+04,7.231000000000000000e+03,3.791297243000000000e+09
3.240000000000000000e+02,-6.456000000000000000e+03,-2.475000000000000000e+03,-1.297797315000000000e+09
3.250000000000000000e+02,-8.192000000000000000e+03,-1.156900000000000000e+04,-6.065398280000000000e+09
3.260000000000000000e+02,1.248700000000000000e+04,-1.779900000000000000e+04,-9.331921998000000000e+09
3.270000000000000000e+02,2.257200000000000000e+04,-1.962500000000000000e+04,-1.028921803700000000e+10
3.280000000000000000e+02,1.221000000000000000e+04,-1.659600000000000000e+04,-8.700980178000000000e+09
3.290000000000000000e+02,1.727500000000000000e+04,-9.461000000000000000e+03,-4.960500995000000000e+09
3.300000000000000000e+02,1.934700000000000000e+04,1.300000000000000000e+01,6.811502000000000000e+06
3.310000000000000000e+02,-2.758000000000000000e+03,9.483000000000000000e+03,4.971953959000000000e+09
3.320000000000000000e+02,-1.118400000000000000e+04,1.660700000000000000e+04,8.706633742000000000e+09
3.330000000000000000e+02,-7.022000000000000000e+03,1.962200000000000000e+04,1.028738122300000000e+10
3.340000000000000000e+02,-2.135000000000000000e+04,1.778300000000000000e+04,9.323403739000000000e+09
3.350000000000000000e+02,-2.532600000000000000e+04,1.154600000000000000e+04,6.053188587000000000e+09
3.360000000000000000e+02,-6.542000000000000000e+03,2.453000000000000000e+03,1.285886913000000000e+09
3.370000000000000000e+02,-3.354000000000000000e+03,-7.246000000000000000e+03,-3.799169294000000000e+09
3.380000000000000000e+02,-3.157000000000000000e+03,-1.515300000000000000e+04,-7.944400940000000000e+09
3.390000000000000000e+02,1.784800000000000000e+04,-1.931100000000000000e+04,-1.012450063700000000e+10
3.400000000000000000e+02,2.351400000000000000e+04,-1.869200000000000000e+04,-9.800113694000000000e+09
3.410000000000000000e+02,1.137800000000000000e+04,-1.345000000000000000e+04,-7.051666185000000000e+09
3.420000000000000000e+02,1.617600000000000000e+04,-4.881000000000000000e+03,-2.559012613000000000e+09
3.430000000000000000e+02,1.441600000000000000e+04,4.896000000000000000e+03,2.566779870000000000e+09
3.440000000000000000e+02,-8.776000000000000000e+03,1.346200000000000000e+04,7.057735603000000000e+09
3.450000000000000000e+02,-1.408800000000000000e+04,1.869700000000000000e+04,9.802838374000000000e+09
3.460000000000000000e+02,-9.614000000000000000e+03,1.930800000000000000e+04,1.012319969700000000e+10
3.470000000000000000e+02,-2.311000000000000000e+04,1.514300000000000000e+04,7.939443757000000000e+09
3.480000000000000000e+02,-2.220800000000000000e+04,7.232000000000000000e+03,3.791480722000000000e+09
3.490000000000000000e+02,-1.855000000000000000e+03,-2.469000000000000000e+03,-1.294555693000000000e+09
3.500000000000000000e+02,0.000000000000000000e+00,-1.156000000000000000e+04,-6.060547507000000000e+09
3.510000000000000000e+02,1.855000000000000000e+03,-1.779100000000000000e+04,-9.327749799000000000e+09
3.520000000000000000e+02,2.220800000000000000e+04,-1.962200000000000000e+04,-1.028782479600000000e+10
3.530000000000000000e+02,2.311000000000000000e+04,-1.660000000000000000e+04,-8.703098350000000000e+09
3.540000000000000000e+02,9.614000000000000000e+03,-9.471000000000000000e+03,-4.965746958000000000e+09
3.550000000000000000e+02,1.408800000000000000e+04,0.000000000000000000e+00,-2.140790000000000000e+05
3.560000000000000000e+02,8.776000000000000000e+03,9.471000000000000000e+03,4.965348396000000000e+09
3.570000000000000000e+02,-1.441600000000000000e+04,1.659900000000000000e+04,8.702432710000000000e+09
3.580000000000000000e+02,-1.617600000000000000e+04,1.962000000000000000e+04,1.028651915000000000e+10
3.590000000000000000e+02,-1.137800000000000000e+04,1.778800000000000000e+04,9.325958855000000000e+09
3.600000000000000000e+02,-2.351400000000000000e+04,1.155500000000000000e+04,6.058303990000000000e+09
3.610000000000000000e+02,-1.784800000000000000e+04,2.464000000000000000e+03,1.291774508000000000e+09
3.620000000000000000e+02,3.157000000000000000e+03,-7.237000000000000000e+03,-3.794226738000000000e+09
3.630000000000000000e+02,3.354000000000000000e+03,-1.514700000000000000e+04,-7.941510191000000000e+09
3.640000000000000000e+02,6.542000000000000000e+03,-1.931100000000000000e+04,-1.012429960600000000e+10
3.650000000000000000e+02,2.532600000000000000e+04,-1.869700000000000000e+04,-9.802429555000000000e+09
3.660000000000000000e+02,2.135000000000000000e+04,-1.345700000000000000e+04,-7.055450504000000000e+09
3.670000000000000000e+02,7.022000000000000000e+03,-4.889000000000000000e+03,-2.563163064000000000e+09
3.680000000000000000e+02,1.118400000000000000e+04,4.889000000000000000e+03,2.563191022000000000e+09
3.690000000000000000e+02,2.758000000000000000e+03,1.345700000000000000e+04,7.055583677000000000e+09
3.700000000000000000e+02,-1.934700000000000000e+04,1.869700000000000000e+04,9.802444823000000000e+09
3.710000000000000000e+02,-1.727500000000000000e+04,1.931000000000000000e+04,1.012423201400000000e+10
3.720000000000000000e+02,-1.221000000000000000e+04,1.514700000000000000e+04,7.941559295000000000e+09
3.730000000000000000e+02,-2.257200000000000000e+04,7.237000000000000000e+03,3.794238196000000000e+09
3.740000000000000000e+02,-1.248700000000000000e+04,-2.464000000000000000e+03,-1.291845083000000000e+09
3.750000000000000000e+02,8.192000000000000000e+03,-1.155500000000000000e+04,-6.058232009000000000e+09
3.760000000000000000e+02,6.456000000000000000e+03,-1.778800000000000000e+04,-9.325849036000000000e+09
3.770000000000000000e+02,1.062800000000000000e+04,-1.962000000000000000e+04,-1.028651680300000000e+10
3.780000000000000000e+02,2.703400000000000000e+04,-1.659800000000000000e+04,-8.702380625000000000e+09
3.790000000000000000e+02,1.830400000000000000e+04,-9.471000000000000000e+03,-4.965298498000000000e+09
3.800000000000000000e+02,3.765000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.810000000000000000e+02,7.686000000000000000e+03,9.471000000000000000e+03,4.965298498000000000e+09
3.820000000000000000e+02,-3.291000000000000000e+03,1.659800000000000000e+04,8.702380625000000000e+09
3.830000000000000000e+02,-2.327600000000000000e+04,1.962000000000000000e+04,1.028651680300000000e+10
3.840000000000000000e+02,-1.727500000000000000e+04,1.778800000000000000e+04,9.325849036000000000e+09
3.850000000000000000e+02,-1.207100000000000000e+04,1.155500000000000000e+04,6.058232009000000000e+09
3.860000000000000000e+02,-2.037500000000000000e+04,2.464000000000000000e+03,1.291845083000000000e+09
3.870000000000000000e+02,-6.424000000000000000e+03,-7.237000000000000000e+03,-3.794238196000000000e+09
3.880000000000000000e+02,1.293600000000000000e+04,-1.514700000000000000e+04,-7.941559295000000000e+09
3.890000000000000000e+02,9.069000000000000000e+03,-1.931000000000000000e+04,-1.012423201400000000e+10
3.900000000000000000e+02,1.388300000000000000e+04,-1.869700000000000000e+04,-9.802444823000000000e+09
3.910000000000000000e+02,2.724700000000000000e+04,-1.345700000000000000e+04,-7.055583677000000000e+09
3.920000000000000000e+02,1.412200000000000000e+04,-4.889000000000000000e+03,-2.563191022000000000e+09
3.930000000000000000e+02,5.900000000000000000e+01,4.889000000000000000e+03,2.563163064000000000e+09
3.940000000000000000e+02,3.848000000000000000e+03,1.345700000000000000e+04,7.055450504000000000e+09
3.950000000000000000e+02,-9.025000000000000000e+03,1.869700000000000000e+04,9.802429555000000000e+09
3.960000000000000000e+02,-2.596500000000000000e+04,1.931100000000000000e+04,1.012429960600000000e+10
3.970000000000000000e+02,-1.613400000000000000e+04,1.514700000000000000e+04,7.941510191000000000e+09
3.980000000000000000e+02,-1.099200000000000000e+04,7.237000000000000000e+03,3.794226738000000000e+09
3.990000000000000000e+02,-1.708800000000000000e+04,-2.464000000000000000e+03,-1.291774508000000000e+09
4.000000000000000000e+02,0.000000000000000000e+00,-1.155500000000000000e+04,-6.058303990000000000e+09
4.010000000000000000e+02,1.708800000000000000e+04,-1.778800000000000000e+04,-9.325958855000000000e+09
4.020000000000000000e+02,1.099200000000000000e+04,-1.962000000000000000e+04,-1.028650206200000000e+10
4.030000000000000000e+02,1.613400000000000000e+04,-1.659900000000000000e+04,-8.702421718000000000e+09
4.040000000000000000e+02,2.596500000000000000e+04,-9.471000000000000000e+03,-4.965366438000000000e+09
4.050000000000000000e+02,9.025000000000000000e+03,0.000000000000000000e+00,1.155320000000000000e+05
4.060000000000000000e+02,-3.848000000000000000e+03,9.471000000000000000e+03,4.965435619000000000e+09
4.070000000000000000e+02,-5.900000000000000000e+01,1.659900000000000000e+04,8.702426936000000000e+09
4.080000000000000000e+02,-1.412200000000000000e+04,1.962000000000000000e+04,1.028665251500000000e+10
4.090000000000000000e+02,-2.724700000000000000e+04,1.778800000000000000e+04,9.325961466000000000e+09
4.100000000000000000e+02,-1.388300000000000000e+04,1.155500000000000000e+04,6.058129983000000000e+09
4.110000000000000000e+02,-9.069000000000000000e+03,2.464000000000000000e+03,1.291716218000000000e+09
4.120000000000000000e+02,-1.293600000000000000e+04,-7.237000000000000000e+03,-3.794355132000000000e+09
4.130000000000000000e+02,6.424000000000000000e+03,-1.514800000000000000e+04,-7.941833844000000000e+09
4.140000000000000000e+02,2.037500000000000000e+04,-1.931100000000000000e+04,-1.012447886400000000e+10
4.150000000000000000e+02,1.207100000000000000e+04,-1.869700000000000000e+04,-9.802502918000000000e+09
4.160000000000000000e+02,1.727500000000000000e+04,-1.345800000000000000e+04,-7.055633100000000000e+09
4.170000000000000000e+02,2.327600000000000000e+04,-4.889000000000000000e+03,-2.563172773000000000e+09
4.180000000000000000e+02,3.291000000000000000e+03,4.889000000000000000e+03,2.563414372000000000e+09
4.190000000000000000e+02,-7.686000000000000000e+03,1.345800000000000000e+04,7.055717598000000000e+09
4.200000000000000000e+02,-3.765000000000000000e+03,1.869700000000000000e+04,9.802615765000000000e+09
4.210000000000000000e+02,-1.830400000000000000e+04,1.931100000000000000e+04,1.012457110600000000e+10
4.220000000000000000e+02,-2.703400000000000000e+04,1.514800000000000000e+04,7.941717670000000000e+09
4.230000000000000000e+02,-1.062800000000000000e+04,7.237000000000000000e+03,3.794216235000000000e+09
4.240000000000000000e+02,-6.456000000000000000e+03,-2.464000000000000000e+03,-1.291793934000000000e+09
4.250000000000000000e+02,-8.192000000000000000e+03,-1.155500000000000000e+04,-6.058336024000000000e+09
4.260000000000000000e+02,1.248700000000000000e+04,-1.778800000000000000e+04,-9.326169761000000000e+09
4.270000000000000000e+02,2.257200000000000000e+04,-1.962000000000000000e+04,-1.028669608200000000e+10
4.280000000000000000e+02,1.221000000000000000e+04,-1.659900000000000000e+04,-8.702494710000000000e+09
4.290000000000000000e+02,1.727500000000000000e+04,-9.471000000000000000e+03,-4.965512109000000000e+09
4.300000000000000000e+02,1.934700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
4.310000000000000000e+02,-2.758000000000000000e+03,9.471000000000000000e+03,4.965512109000000000e+09
4.320000000000000000e+02,-1.118400000000000000e+04,1.659900000000000000e+04,8.702494710000000000e+09
4.330000000000000000e+02,-7.022000000000000000e+03,1.962000000000000000e+04,1.028669608200000000e+10
4.340000000000000000e+02,-2.135000000000000000e+04,1.778800000000000000e+04,9.326169761000000000e+09
4.350000000000000000e+02,-2.532600000000000000e+04,1.155500000000000000e+04,6.058336024000000000e+09
4.360000000000000000e+02,-6.542000000000000000e+03,2.464000000000000000e+03,1.291793934000000000e+09
4.370000000000000000e+02,-3.354000000000000000e+03,-7.237000000000000000e+03,-3.794216235000000000e+09
4.380000000000000000e+02,-3.157000000000000000e+03,-1.514800000000000000e+04,-7.941717670000000000e+09
4.390000000000000000e+02,1.784800000000000000e+04,-1.931100000000000000e+04,-1.012457110600000000e+10
4.400000000000000000e+02,2.351400000000000000e+04,-1.869700000000000000e+04,-9.802615765000000000e+09
4.410000000000000000e+02,1.137800000000000000e+04,-1.345800000000000000e+04,-7.055717598000000000e+09
4.420000000000000000e+02,1.617600000000000000e+04,-4.889000000000000000e+03,-2.563414372000000000e+09
4.430000000000000000e+02,1.441600000000000000e+04,4.889000000000000000e+03,2.563172773000000000e+09
4.440000000000000000e+02,-8.776000000000000000e+03,1.345800000000000000e+04,7.055633100000000000e+09
4.450000000000000000e+02,-1.408800000000000000e+04,1.869700000000000000e+04,9.802502918000000000e+09
4.460000000000000000e+02,-9.614000000000000000e+03,1.931100000000000000e+04,1.012447886400000000e+10
4.470000000000000000e+02,-2.311000000000000000e+04,1.514800000000000000e+04,7.941833844000000000e+09
4.480000000000000000e+02,-2.220800000000000000e+04,7.237000000000000000e+03,3.794355132000000000e+09
4.490000000000000000e+02,-1.855000000000000000e+03,-2.464000000000000000e+03,-1.291716218000000000e+09
4.500000000000000000e+02,0.000000000000000000e+00,-1.155500000000000000e+04,-6.058129983000000000e+09
4.510000000000000000e+02,1.855000000000000000e+03,-1.778800000000000000e+04,-9.325961466000000000e+09
4.520000000000000000e+02,2.220800000000000000e+04,-1.962000000000000000e+04,-1.028665251500000000e+10
4.530000000000000000e+02,2.311000000000000000e+04,-1.659900000000000000e+04,-8.702426936000000000e+09
4.540000000000000000e+02,9.614000000000000000e+03,-9.471000000000000000e+03,-4.965435619000000000e+09
4.550000000000000000e+02,1.408800000000000000e+04,0.000000000000000000e+00,-1.155320000000000000e+05
4.560000000000000000e+02,8.776000000000000000e+03,9.471000000000000000e+03,4.965366438000000000e+09
4.570000000000000000e+02,-1.441600000000000000e+04,1.659900000000000000e+04,8.702421718000000000e+09
4.580000000000000000e+02,-1.617600000000000000e+04,1.962000000000000000e+04,1.028650206200000000e+10
4.590000000000000000e+02,-1.137800000000000000e+04,1.778800000000000000e+04,9.325958855000000000e+09
4.600000000000000000e+02,-2.351400000000000000e+04,1.155500000000000000e+04,6.058303990000000000e+09
4.610000000000000000e+02,-1.784800000000000000e+04,2.464000000000000000e+03,1.291774508000000000e+09
4.620000000000000000e+02,3.157000000000000000e+03,-7.237000000000000000e+03,-3.794226738000000000e+09
4.630000000000000000e+02,3.354000000000000000e+03,-1.514700000000000000e+04,-7.941510191000000000e+09
4.640000000000000000e+02,6.542000000000000000e+03,-1.931100000000000000e+04,-1.012429960600000000e+10
4.650000000000000000e+02,2.532600000000000000e+04,-1.869700000000000000e+04,-9.802429555000000000e+09
4.660000000000000000e+02,2.135000000000000000e+04,-1.345700000000000000e+04,-7.055450504000000000e+09
4.670000000000000000e+02,7.022000000000000000e+03,-4.889000000000000000e+03,-2.563163064000000000e+09
4.680000000000000000e+02,1.118400000000000000e+04,4.889000000000000000e+03,2.563191022000000000e+09
4.690000000000000000e+02,2.758000000000000000e+03,1.345700000000000000e+04,7.055583677000000000e+09
4.700000000000000000e+02,-1.934700000000000000e+04,1.869700000000000000e+04,9.802444823000000000e+09
4.710000000000000000e+02,-1.727500000000000000e+04,1.931000000000000000e+04,1.012423201400000000e+10
4.720000000000000000e+02,-1.221000000000000000e+04,1.514700000000000000e+04,7.941559295000000000e+09
4.730000000000000000e+02,-2.257200000000000000e+04,7.237000000000000000e+03,3.794238196000000000e+09
4.740000000000000000e+02,-1.248700000000000000e+04,-2.464000000000000000e+03,-1.291845083000000000e+09
4.750000000000000000e+02,8.192000000000000000e+03,-1.155500000000000000e+04,-6.058232009000000000e+09
4.760000000000000000e+02,6.456000000000000000e+03,-1.778800000000000000e+04,-9.325849036000000000e+09
4.770000000000000000e+02,1.062800000000000000e+04,-1.962000000000000000e+04,-1.028651680300000000e+10
4.780000000000000000e+02,2.703400000000000000e+04,-1.659800000000000000e+04,-8.702380625000000000e+09
4.790000000000000000e+02,1.830400000000000000e+04,-9.471000000000000000e+03,-4.965298498000000000e+09
4.800000000000000000e+02,3.765000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.810000000000000000e+02,7.686000000000000000e+03,9.471000000000000000e+03,4.965298498000000000e+09
4.820000000000000000e+02,-3.291000000000000000e+03,1.659800000000000000e+04,8.702380625000000000e+09
4.830000000000000000e+02,-2.327600000000000000e+04,1.962000000000000000e+04,1.028651680300000000e+10
4.840000000000000000e+02,-1.727500000000000000e+04,1.778800000000000000e+04,9.325849036000000000e+09
4.850000000000000000e+02,-1.207100000000000000e+04,1.155500000000000000e+04,6.058232009000000000e+09
4.860000000000000000e+02,-2.037500000000000000e+04,2.464000000000000000e+03,1.291845083000000000e+09
4.870000000000000000e+02,-6.424000000000000000e+03,-7.237000000000000000e+03,-3.794238196000000000e+09
4.880000000000000000e+02,1.293600000000000000e+04,-1.514700000000000000e+04,-7.941559295000000000e+09
4.890000000000000000e+02,9.069000000000000000e+03,-1.931000000000000000e+04,-1.012423201400000000e+10
4.900000000000000000e+02,1.388300000000000000e+04,-1.869700000000000000e+04,-9.802444823000000000e+09
4.910000000000000000e+02,2.724700000000000000e+04,-1.345700000000000000e+04,-7.055583677000000000e+09
4.920000000000000000e+02,1.412200000000000000e+04,-4.889000000000000000e+03,-2.563191022000000000e+09
4.930000000000000000e+02,5.900000000000000000e+01,4.889000000000000000e+03,2.563163064000000000e+09
4.940000000000000000e+02,3.848000000000000000e+03,1.345700000000000000e+04,7.055450504000000000e+09
4.950000000000000000e+02,-9.025000000000000000e+03,1.869700000000000000e+04,9.802429555000000000e+09
4.960000000000000000e+02,-2.596500000000000000e+04,1.931100000000000000e+04,1.012429960600000000e+10
4.970000000000000000e+02,-1.613400000000000000e+04,1.514700000000000000e+04,7.941510191000000000e+09
4.980000000000000000e+02,-1.099200000000000000e+04,7.237000000000000000e+03,3.794226738000000000e+09
4.990000000000000000e+02,-1.708800000000000000e+04,-2.464000000000000000e+03,-1.291774508000000000e+09
5.000000000000000000e+02,0.000000000000000000e+00,-1.155500000000000000e+04,-6.058303990000000000e+09
5.010000000000000000e+02,1.708800000000000000e+04,-1.778800000000000000e+04,-9.325958855000000000e+09
5.020000000000000000e+02,1.099200000000000000e+04,-1.962000000000000000e+04,-1.028650206200000000e+10
5.030000000000000000e+02,1.613400000000000000e+04,-1.659900000000000000e+04,-8.702421718000000000e+09
5.040000000000000000e+02,2.596500000000000000e+04,-9.471000000000000000e+03,-4.965366438000000000e+09
5.050000000000000000e+02,9.025000000000000000e+03,0.000000000000000000e+00,1.155320000000000000e+05
5.060000000000000000e+02,-3.848000000000000000e+03,9.471000000000000000e+03,4.965435619000000000e+09
5.070000000000000000e+02,-5.900000000000000000e+01,1.659900000000000000e+04,8.702426936000000000e+09
5.080000000000000000e+02,-1.412200000000000000e+04,1.962000000000000000e+04,1.028665251500000000e+10
5.090000000000000000e+02,-2.724700000000000000e+04,1.778800000000000000e+04,9.325961466000000000e+09
5.100000000000000000e+02,-1.388300000000000000e+04,1.155500000000000000e+04,6.058129983000000000e+09
5.110000000000000000e+02,-9.069000000000000000e+03,2.464000000000000000e+03,1.291716218000000000e+09
5.120000000000000000e+02,-1.293600000000000000e+04,-7.237000000000000000e+03,-3.794355132000000000e+09
5.130000000000000000e+02,6.424000000000000000e+03,-1.514800000000000000e+04,-7.941833844000000000e+09
5.140000000000000000e+02,2.037500000000000000e+04,-1.931100000000000000e+04,-1.012447886400000000e+10
5.150000000000000000e+02,1.207100000000000000e+04,-1.869700000000000000e+04,-9.802502918000000000e+09
5.160000000000000000e+02,1.727500000000000000e+04,-1.345800000000000000e+04,-7.055633100000000000e+09
5.170000000000000000e+02,2.327600000000000000e+04,-4.889000000000000000e+03,-2.563172773000000000e+09
5.180000000000000000e+02,3.291000000000000000e+03,4.889000000000000000e+03,2.563414372000000000e+09
5.190000000000000000e+02,-7.686000000000000000e+03,1.345800000000000000e+04,7.055717598000000000e+09
