cycle,input_q15,output_q15,accumulator_q34
2.840000000000000000e+02,0.000000000000000000e+00,8.000000000000000000e+00,3.981312000000000000e+06
2.850000000000000000e+02,0.000000000000000000e+00,-8.000000000000000000e+00,-4.079616000000000000e+06
2.860000000000000000e+02,0.000000000000000000e+00,-1.900000000000000000e+01,-9.904128000000000000e+06
2.870000000000000000e+02,0.000000000000000000e+00,-2.200000000000000000e+01,-1.130496000000000000e+07
2.880000000000000000e+02,0.000000000000000000e+00,-1.500000000000000000e+01,-8.011776000000000000e+06
2.890000000000000000e+02,0.000000000000000000e+00,-3.000000000000000000e+00,-1.720320000000000000e+06
2.900000000000000000e+02,0.000000000000000000e+00,9.000000000000000000e+00,4.841472000000000000e+06
2.910000000000000000e+02,0.000000000000000000e+00,1.700000000000000000e+01,8.970240000000000000e+06
2.920000000000000000e+02,0.000000000000000000e+00,1.700000000000000000e+01,9.142272000000000000e+06
2.930000000000000000e+02,0.000000000000000000e+00,1.100000000000000000e+01,5.627904000000000000e+06
2.940000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.372800000000000000e+04
2.950000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+01,-5.087232000000000000e+06
2.960000000000000000e+02,0.000000000000000000e+00,-1.500000000000000000e+01,-7.815168000000000000e+06
2.970000000000000000e+02,0.000000000000000000e+00,-1.400000000000000000e+01,-7.176192000000000000e+06
2.980000000000000000e+02,0.000000000000000000e+00,-7.000000000000000000e+00,-3.710976000000000000e+06
2.990000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.007616000000000000e+06
3.000000000000000000e+02,0.000000000000000000e+00,9.000000000000000000e+00,4.939776000000000000e+06
3.010000000000000000e+02,0.000000000000000000e+00,1.300000000000000000e+01,6.586368000000000000e+06
3.020000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01,5.455872000000000000e+06
3.030000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,2.211840000000000000e+06
3.040000000000000000e+02,0.000000000000000000e+00,-3.000000000000000000e+00,-1.646592000000000000e+06
3.050000000000000000e+02,0.000000000000000000e+00,-9.000000000000000000e+00,-4.546560000000000000e+06
3.060000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+01,-5.382144000000000000e+06
3.070000000000000000e+02,0.000000000000000000e+00,-8.000000000000000000e+00,-4.005888000000000000e+06
3.080000000000000000e+02,0.000000000000000000e+00,-2.000000000000000000e+00,-1.130496000000000000e+06
3.090000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,1.941504000000000000e+06
3.100000000000000000e+02,0.000000000000000000e+00,8.000000000000000000e+00,4.005888000000000000e+06
3.110000000000000000e+02,0.000000000000000000e+00,8.000000000000000000e+00,4.300800000000000000e+06
3.120000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.850816000000000000e+06
3.130000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.932160000000000000e+05
3.140000000000000000e+02,0.000000000000000000e+00,-4.000000000000000000e+00,-2.015232000000000000e+06
3.150000000000000000e+02,0.000000000000000000e+00,-6.000000000000000000e+00,-3.391488000000000000e+06
3.160000000000000000e+02,0.000000000000000000e+00,-6.000000000000000000e+00,-3.317760000000000000e+06
3.170000000000000000e+02,0.000000000000000000e+00,-4.000000000000000000e+00,-1.941504000000000000e+06
3.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.830400000000000000e+04
3.190000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,1.916928000000000000e+06
3.200000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.801664000000000000e+06
3.210000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.506752000000000000e+06
3.220000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.253376000000000000e+06
3.230000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00,-3.686400000000000000e+05
3.240000000000000000e+02,0.000000000000000000e+00,-3.000000000000000000e+00,-1.695744000000000000e+06
3.250000000000000000e+02,0.000000000000000000e+00,-4.000000000000000000e+00,-2.236416000000000000e+06
3.260000000000000000e+02,0.000000000000000000e+00,-4.000000000000000000e+00,-1.843200000000000000e+06
3.270000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00,-7.864320000000000000e+05
3.280000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.915200000000000000e+05
3.290000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,1.449984000000000000e+06
3.300000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,1.744896000000000000e+06
3.310000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,1.351680000000000000e+06
3.320000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.423680000000000000e+05
3.330000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00,-5.160960000000000000e+05
3.340000000000000000e+02,0.000000000000000000e+00,-2.000000000000000000e+00,-1.204224000000000000e+06
3.350000000000000000e+02,0.000000000000000000e+00,-3.000000000000000000e+00,-1.351680000000000000e+06
3.360000000000000000e+02,0.000000000000000000e+00,-2.000000000000000000e+00,-9.584640000000000000e+05
3.370000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.457600000000000000e+05
3.380000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.915200000000000000e+05
3.390000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,9.830400000000000000e+05
3.400000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.032192000000000000e+06
3.410000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,6.881280000000000000e+05
3.420000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.228800000000000000e+05
3.430000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00,-4.423680000000000000e+05
3.440000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00,-7.864320000000000000e+05
3.450000000000000000e+02,0.000000000000000000e+00,-2.000000000000000000e+00,-8.110080000000000000e+05
3.460000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00,-5.160960000000000000e+05
3.470000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-4.915200000000000000e+04
3.480000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.177920000000000000e+05
3.490000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,6.881280000000000000e+05
3.500000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,7.127040000000000000e+05
3.510000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.669440000000000000e+05
3.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.915200000000000000e+04
3.530000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00,-4.177920000000000000e+05
3.540000000000000000e+02,0.000000000000000000e+00,-2.000000000000000000e+00,-8.110080000000000000e+05
3.550000000000000000e+02,0.000000000000000000e+00,-2.000000000000000000e+00,-1.056768000000000000e+06
3.560000000000000000e+02,0.000000000000000000e+00,-2.000000000000000000e+00,-1.105920000000000000e+06
3.570000000000000000e+02,0.000000000000000000e+00,-2.000000000000000000e+00,-9.830400000000000000e+05
3.580000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00,-7.864320000000000000e+05
3.590000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00,-5.406720000000000000e+05
3.600000000000000000e+02,0.000000000000000000e+00,-1.000000000000000000e+00,-3.194880000000000000e+05
3.610000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.474560000000000000e+05
3.620000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-4.915200000000000000e+04
3.630000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.640000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.457600000000000000e+04
3.650000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.660000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.670000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.680000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.690000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.700000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.710000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.720000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.730000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.740000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.770000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.780000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.790000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.810000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.820000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.840000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.860000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.870000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.880000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.890000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.910000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.920000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.930000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.940000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.950000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.960000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.970000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.980000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.990000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.010000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.070000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.110000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.170000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.190000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.210000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.230000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.240000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.260000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.270000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.280000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.290000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.300000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.310000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.330000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.340000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.350000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.370000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.380000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.410000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.420000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.430000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.450000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.460000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.470000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.480000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.490000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.510000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.530000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.540000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.560000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.570000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.580000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.590000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.600000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.610000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.620000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.630000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.640000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.650000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.660000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.670000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.680000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.690000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.700000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.710000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.720000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.730000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.740000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.770000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.780000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.790000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.810000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.820000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.840000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.860000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.870000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.880000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.890000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.910000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.920000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.930000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.940000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.950000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.960000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.970000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.980000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.990000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.010000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.070000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.110000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.170000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.190000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
